855712095589533.000000000000,7122234829723648.000000000000,20124628562940.500000000000,31306445900654848.000000000000,604181580222133.000000000000,-38418862353517952.000000000000,48576346751168512.000000000000,1
1005765973231639.500000000000,5651731374931968.000000000000,7171888441656.000000000000,7958877846235904.000000000000,502415077704014.500000000000,-29727667063525760.000000000000,43159667241702400.000000000000,1
1092595310355269.000000000000,64922779157002240.000000000000,-19567092733535.000000000000,34154824413974528.000000000000,521242269711643.500000000000,-20851735747516800.000000000000,34529156172577792.000000000000,1
922690712007934.000000000000,-24399776951154688.000000000000,10448427852686.500000000000,1452937060403200.000000000000,505381470217908.500000000000,-6395772225154048.000000000000,44433864267910144.000000000000,1
970190863669223.500000000000,76214948974928896.000000000000,-44761130384896.500000000000,21156782372931584.000000000000,561261699910203.500000000000,-22541465273082624.000000000000,50861484951760896.000000000000,1
1004980275359754.000000000000,32604406128766976.000000000000,20512985722439.500000000000,31064494582738176.000000000000,502578832806113.000000000000,-56669033909522304.000000000000,74313652524590080.000000000000,1
1020808639064736.500000000000,44080528754878464.000000000000,12801648430180.500000000000,27557347446052864.000000000000,513549120214897.000000000000,-26822658131859712.000000000000,62816712554737664.000000000000,1
907294893879921.000000000000,57279267077156864.000000000000,-7486723399339.500000000000,-21875181537436928.000000000000,551127284449272.000000000000,-40658236706620160.000000000000,75031916664653824.000000000000,1
976793032221609.000000000000,-20574868744343552.000000000000,-16395916334154.000000000000,8996819267170560.000000000000,477896726213474.000000000000,-22748512253103872.000000000000,46539174489479168.000000000000,1
914762961135143.500000000000,80389155131746304.000000000000,43229324374971.000000000000,-29728626438795520.000000000000,480626774051005.000000000000,-82534771846374912.000000000000,68660840659326976.000000000000,1
961058229606218.500000000000,63856535718453248.000000000000,17059921752890.500000000000,-10887029114797824.000000000000,489070860458043.500000000000,-81518092737898624.000000000000,39619147938442240.000000000000,1
916747589665675.000000000000,28446541193426944.000000000000,7166775981087.500000000000,9979350492978176.000000000000,491412739013070.000000000000,-43357202418771584.000000000000,21671349073549312.000000000000,1
772987674787191.000000000000,21863599610853376.000000000000,-7297330057538.000000000000,12368077186084608.000000000000,517746645804583.000000000000,-36872871828702464.000000000000,60991798438142976.000000000000,1
829861095380236.000000000000,43303553221576704.000000000000,-3726266914075.500000000000,-7556377962732800.000000000000,507951837035881.000000000000,-47915047611969664.000000000000,58822204886558720.000000000000,1
989137482697263.500000000000,96331487055314944.000000000000,17904770560274.000000000000,21185829899666688.000000000000,481525989859016.500000000000,-57107882149327616.000000000000,23164642267957248.000000000000,1
951944827610929.000000000000,76886752593604608.000000000000,-11978754660881.500000000000,-715337938934016.000000000000,483679189606783.500000000000,-62729732431575552.000000000000,21932350847995904.000000000000,1
973370293249996.500000000000,6562872066957312.000000000000,-35698098420635.500000000000,4391409918308864.000000000000,513185199209245.500000000000,-76123551247464832.000000000000,12977183427656704.000000000000,1
953559048260111.000000000000,76926546587848704.000000000000,-32885594855284.500000000000,28964456357986816.000000000000,471113277607354.000000000000,-63601048561819904.000000000000,-933208740776960.000000000000,1
932203851177076.500000000000,33611038206670848.000000000000,-5404532030620.500000000000,2038185325540864.000000000000,532521126541240.500000000000,-42261655773876480.000000000000,22449656722237440.000000000000,1
890640397027070.000000000000,48399965092907008.000000000000,15967928794830.500000000000,15848214600586752.000000000000,502321094214959.500000000000,-46128952694032128.000000000000,28141699529160704.000000000000,1
963055021580429.000000000000,56475892462569472.000000000000,61039125861107.500000000000,-29071943768373248.000000000000,484370137026032.500000000000,-59298094526943488.000000000000,30235040176613376.000000000000,1
971852406380346.000000000000,85432480943558656.000000000000,-8273745867557.500000000000,9133412933914112.000000000000,492439665357567.000000000000,-73151833124246912.000000000000,28084047152747520.000000000000,1
901153766765920.000000000000,62876310785796096.000000000000,25787839114408.500000000000,22624544041202432.000000000000,477427624535433.500000000000,-34988862915762944.000000000000,28384647855504384.000000000000,1
1023689404134278.500000000000,96703138540623872.000000000000,-3031868835384.000000000000,12618408116999680.000000000000,500330538859756.500000000000,-61166985363658368.000000000000,57145815405609984.000000000000,1
896789280881083.500000000000,4405567543648256.000000000000,20493906042095.500000000000,-22428606191396608.000000000000,512384577661954.500000000000,-68494982717829760.000000000000,41423657872977920.000000000000,1
993969498047249.000000000000,51088181857691648.000000000000,4772492473391.500000000000,-209358143073792.000000000000,477844954561419.000000000000,-74173747363409152.000000000000,39553623361281024.000000000000,1
984381625502729.500000000000,-22387421504096256.000000000000,4078031212903.000000000000,-7294068750862336.000000000000,522817181401529.000000000000,3863484298513664.000000000000,69938720165095424.000000000000,1
874515924274306.500000000000,64970701297385472.000000000000,22841380670895.000000000000,-3089044867692288.000000000000,518937580076098.000000000000,-62871373269096192.000000000000,54416667809672192.000000000000,1
1003300177683735.500000000000,124604977510739970.000000000000,24438598974288.500000000000,25929616782094336.000000000000,469986898806526.000000000000,-70747910844361344.000000000000,-6056115326472192.000000000000,1
919308543065696.500000000000,45009413272893440.000000000000,-11239614052258.500000000000,20585463115031040.000000000000,485626598343088.500000000000,-45494696902097792.000000000000,69492857757842432.000000000000,1
919286456084466.500000000000,85420038385645568.000000000000,23938953211087.500000000000,-9371619869943808.000000000000,522132337584041.000000000000,-126677541720720770.000000000000,15113961616788480.000000000000,1
1018348867359573.000000000000,27459256271417344.000000000000,15237001153722.500000000000,-10969952995138560.000000000000,511519302281994.000000000000,-67065315587524224.000000000000,44005764300981248.000000000000,1
974034869063834.000000000000,87209855715635200.000000000000,10057517654119.500000000000,-3157241253464320.000000000000,492490244816929.500000000000,-74278630407350016.000000000000,35470144472273920.000000000000,1
862690592346681.500000000000,46818100324196352.000000000000,28530291325396.500000000000,37470668720312320.000000000000,489195732176191.000000000000,-43641027328889088.000000000000,22732119689653248.000000000000,1
931183091317892.500000000000,-16114042866341888.000000000000,-42335362003851.500000000000,51192306670995968.000000000000,453993656091408.500000000000,-35877594596976000.000000000000,76611474102910976.000000000000,1
976173853854872.000000000000,151024107960989700.000000000000,39476446998700.500000000000,26952212284345856.000000000000,459748322217309.000000000000,-91611435333691520.000000000000,13244207595537408.000000000000,1
942398487258104.000000000000,39164345713213440.000000000000,-10000899375191.000000000000,13216398272774144.000000000000,491330335999112.000000000000,-35130498855995904.000000000000,10661370600985600.000000000000,1
933910426778091.500000000000,13995081586024448.000000000000,-13995931194489.500000000000,31847358471282944.000000000000,495077710171742.500000000000,-17331803623965696.000000000000,13844659540148224.000000000000,1
831424858377990.500000000000,27335387256549376.000000000000,-26785728438698.000000000000,8824590846797824.000000000000,488621763187024.000000000000,-29377560315917824.000000000000,2666034292197376.000000000000,1
988432861888974.000000000000,119546875177684990.000000000000,10482847625863.500000000000,-14680942388710656.000000000000,461130584852216.000000000000,-77640189288668288.000000000000,38344929215652864.000000000000,1
968938688678495.000000000000,54579950498906112.000000000000,-77448872381534.000000000000,-30824590825495296.000000000000,508632949444270.000000000000,-56855725280112128.000000000000,56006176808394752.000000000000,1
988611981759319.500000000000,14526625517770752.000000000000,-14159615647561.000000000000,10336887387411200.000000000000,498713303016437.500000000000,-24001030063502720.000000000000,44219806952678400.000000000000,1
